system:index,Muni_code,double_delay,double_harvest,double_plant,latitude,longitude,muni_area_km2,onset,single_delay,single_harvest,single_plant,year,.geo
2_1_000011f6dc31e15bd13c,5108907,-8.214265556,173.7857344,58.76426191,-13.53982166,-57.53459835,11600.69677,52,14.92413615,197.4028387,81.79278735,2005,
2_1_0000a86819e5126f8698,5107875,11.54142372,182.3482739,64.56960551,-13.93073428,-58.94944492,13674.40361,51,34.25406923,202.2332547,87.15667112,2005,
2_1_00000ec96abe580d125b,5101902,-1.648279625,189.5859117,66.48414707,-13.11760799,-58.38570444,16019.59576,51,18.32228726,201.2155508,87.14733052,2005,
2_1_000032c4db2beeb1dd6f,5104542,6.1683272,184.7866488,58.51257552,-12.31593113,-57.0495081,2908.76645,52,31.91851517,199.2141283,90.91412826,2005,
2_1_0000d997b6c9dc0ec941,5106802,8.551309205,178.8164494,60.55130921,-11.9790629,-57.28529733,6889.705692,49,24.56834617,191.294309,75.63782553,2005,
2_1_0000937ef488606059a5,5107941,5.968564684,172.2713748,51.85072221,-11.55002289,-56.9731513,8480.919127,44,25.1186719,187.6186798,71.47239809,2005,
2_1_0000dd9c18725a871edb,5104526,7.25680802,181.3004481,59.20033574,-12.35407626,-56.30390641,3479.762152,48,14.29298737,183.7021136,63.3107513,2005,
2_1_0000308f6fd94af9283d,5106216,68.8429351,243.9429351,112.8429351,-11.01337397,-56.44988629,5990.075542,44,29.57214894,205.5382275,77.57214894,2005,
2_1_00002b5baa1e41c65b65,5102793,,,,-10.3216712,-56.10178547,2402.275399,44,54.93152782,207.2315278,98.93152782,2005,
2_1_00004423ec551d78f156,5106299,121.5039294,210.9039294,142.5039294,-9.894971444,-57.02255864,4815.779807,20,,,,2005,
2_1_00001d113950c98c560f,5105150,,,,-12.18342484,-60.03857991,26294.5963,44,72.1429424,230.1723755,123.1429424,2005,
2_1_00002a774448b37a4406,5103304,14.46325714,193.6670779,79.6670779,-13.97107714,-60.37990763,21671.89884,51,18.6960309,202.4097404,88.93712846,2005,
2_2_00005aff5522742dc03f,5106265,-14.35537911,177.4446209,40.64462089,-10.07912608,-55.82330773,5815.080394,55,-7.140207517,176.1930718,47.85979248,2006,
2_2_0000a38a02d7adb1d54a,5104104,,,,-10.00276928,-54.9720428,4754.11427,55,34.0177177,203.0177177,89.0177177,2006,
2_2_0000f5028d3da3fc2087,5105606,0.967957832,185.0094398,55.96795783,-10.29023017,-55.01277594,5260.6138,55,9.755885463,187.4993232,64.75588546,2006,
2_2_0000445524ee4146d4f1,5106422,,,,-10.5507416,-54.58593913,14315.11726,51,2.557341967,186.5643436,57.55734197,2006,
2_2_0000cb2a646329481516,5107743,,,,-10.32616278,-52.91276621,5675.223313,51,94.28348514,253.8164105,146.2834851,2006,
2_2_0000dc2d69eb619ae00f,5105580,32.74562879,212.9956288,84.74562879,-11.24244437,-54.65998944,12330.14829,51,26.37298468,195.5362967,78.37298468,2006,
2_2_00004234272352c5d97d,5107354,19.13088633,184.1308863,70.13088633,-11.02235713,-53.0295472,7489.749363,51,1.789926658,182.92826,52.78992666,2006,
2_2_0000137f8185e9645862,5107859,8.901220135,185.343721,62.90122014,-11.87126507,-53.11716975,16781.53295,51,12.38696277,185.1916601,66.38696277,2006,
2_2_0000c9cd78e3dc7229b5,5106190,20.91689656,209.7168966,72.91689656,-11.21998649,-55.18101231,2368.957071,52,24.29239588,190.2923959,76.29239588,2006,
2_2_0000e355c6d9aabfc531,5108055,,,,-10.69447205,-55.20796176,2573.023626,55,35.1415879,195.5915879,90.1415879,2006,
2_2_0000a7c339266c34043a,5108808,-17.79505934,174.0049407,37.20494066,-10.4564185,-55.49991423,1118.405318,55,-3.044149721,165.9558503,51.95585028,2006,
2_2_0000f7f7ed2df2723c5c,5103205,28.75889442,197.7588944,83.75889442,-10.92354244,-55.63466152,3104.968237,52,38.94981188,207.9498119,93.94981188,2006,
2_2_0000c783ea68e049a389,5104559,13.25300332,188.6301164,68.25300332,-11.28736013,-56.12195833,4549.253985,51,17.83318235,184.8119328,68.83318235,2006,
2_2_00006a1dc3eec8d9b903,5103056,10.34987491,176.3498749,62.34987491,-11.67363571,-55.3921164,3866.018161,52,22.98333707,190.0552138,74.98333707,2006,
2_2_000091b0220c7f13a109,5107909,9.674201751,175.6815021,61.67420175,-12.08236916,-55.74245936,3957.450188,52,9.650625288,176.8163319,61.65062529,2006,
2_2_00001c54c272496761e1,5107248,11.12555553,180.1558162,63.12555553,-12.1138102,-55.29330172,3870.366973,52,10.81784816,179.8360185,62.81784816,2006,
2_2_0000212db09c736a9e89,5108303,22.6830777,188.6830777,74.6830777,-11.81736615,-54.65998944,4600.237578,52,41.01773531,207.0177353,93.01773531,2006,
2_2_0000ca93741c12e7e196,5103700,8.648284258,176.5270859,60.64828426,-12.56519429,-55.03956355,11507.3391,51,16.60138869,190.7473569,68.60138869,2006,
2_2_000019f0640d85df838c,5106240,11.72353552,179.1756878,63.72353552,-13.67462919,-55.26859013,12754.7676,52,19.24079518,188.2261752,71.24079518,2006,
2_2_00003435e1fc974d5667,5108501,11.28543655,176.2435104,63.28543655,-12.70669828,-55.54033842,2973.7934,52,13.22225958,177.6506757,65.22225958,2006,
2_2_0000c701db318caaec1e,5107925,10.20071484,175.7798542,62.77305188,-13.45005418,-55.98051291,9367.02827,52,12.54190898,180.5516255,64.5876643,2006,
2_2_0000ea6b0f20abd21433,5107768,11.7496946,179.6832044,65.19887979,-14.18442693,-55.59872891,4749.942567,52,22.62863776,193.7812974,77.26755357,2006,
2_2_00001e852d0dd44144a7,5106307,14.24841575,180.2484158,66.24841575,-14.50779855,-54.71614404,24256.23226,52,21.875099,197.2690735,73.875099,2006,
2_2_0000ef331a3022791b58,5103858,14.91018132,180.9986126,66.91018132,-13.65214574,-53.94133721,16994.20033,52,19.06661023,199.0345157,71.06661023,2006,
2_2_0000e0b247e362c9b125,5102702,1.299715136,191.7409369,76.26875036,-13.66102908,-52.93294029,10923.81367,53,11.21913613,195.6184107,76.59820386,2006,
2_2_0000cf70af7797718866,5107065,27.27667015,198.2341976,81.27667015,-12.94473539,-53.40908353,17853.17773,51,30.17334978,199.0690059,84.17334978,2006,
2_2_000015e17b8b0f516065,5102694,17.11831397,182.118314,68.11831397,-11.45354846,-52.11775719,3466.503525,51,21.84247869,179.902859,72.84247869,2006,
2_2_000019667622f6247e03,5106778,39.62262602,204.622626,90.62262602,-10.98193294,-52.15142821,3988.122068,51,38.87216481,203.8721648,89.87216481,2006,
2_2_00001a98425a2f2a4044,5103353,,,,-10.68548889,-52.08854082,5825.039964,51,11.93913678,178.9391368,64.93913678,2006,
2_2_0000e4547b4bb9ad04d0,5107776,63.71379744,199.3637974,116.7137974,-10.69896362,-51.24639136,6492.959664,53,60.56790073,242.8179007,114.5679007,2006,
2_2_000059bee336417acb78,5100359,,,,-11.93414714,-52.1716561,2249.210563,54,68.8080614,228.2580614,122.8080614,2006,
2_2_00005dc1cc26de2258d0,5107883,4.810312305,196.6103123,59.81031231,-12.24406591,-51.56529329,1506.275017,54,,,,2006,
2_2_00000270ecad8c7396c6,5101852,13.36229246,204.1387663,67.36229246,-12.46415316,-52.07507275,4290.761587,54,17.94864668,202.0132168,71.94864668,2006,
2_2_0000599325b905cc7a0c,5107180,64.19092758,224.6409276,119.1909276,-13.33325403,-52.03465944,11398.41663,53,32.50140161,213.0039992,87.50140161,2006,
2_2_000071195e07d89b3646,5103106,-4.803265064,189.1967349,75.19673494,-14.85146614,-51.58996854,16592.17844,55,,,,2006,
2_2_0000914ff30a7448a9f0,5108600,3.240722194,169.2407222,55.24072219,-10.21836495,-52.12000448,7462.662941,51,4.284269053,170.7486788,56.28426905,2006,
2_2_0000284fcb045e32cc09,5213103,1.207206184,181.3373613,56.66989879,-18.19091309,-53.09910405,8918.677057,53,27.39123394,195.2706129,81.31425514,2006,
2_2_0000c8f885d15a62afca,5107198,47.75997163,208.2099716,102.7599716,-16.59640346,-52.90378306,627.6958356,55,6.567697874,213.5255093,88.56769787,2006,
2_2_0000d614b707521f8862,5108204,23.81900793,197.8243618,95.81900793,-16.51106351,-53.13734503,2407.475885,54,26.38447723,209.0391861,98.38447723,2006,
2_2_0000a55469c19114aecb,5101803,10.99981946,198.2215022,92.99981946,-15.81711749,-53.09917683,9112.684625,72,31.22624115,228.1590819,109.7049743,2006,
2_2_0000345cf55fda086442,5106174,,,,-14.5728722,-52.18962241,4051.919359,53,41.630419,210.2496967,104.7996967,2006,
2_2_00007f48dd4b4caa1456,5100201,-11.37446373,191.1953889,68.62553627,-14.27425845,-52.98683761,7538.979584,53,1.187003615,201.2547531,79.818641,2006,
2_2_0000dcf1e0a383eb6653,5106257,18.84263197,226.092632,97.84263197,-14.92104546,-52.76229618,5564.129906,79,24.42171426,226.5725929,103.4217143,2006,
2_2_0000c2e06bcf0cbd8141,5102603,39.28135165,206.2813516,92.28135165,-14.77731501,-53.37090701,5988.885858,53,10.27556094,200.0755609,63.27556094,2006,
2_2_00002b1c631d7df522ac,5106281,19.46586989,191.6830041,72.46586989,-15.31181261,-53.76841287,5052.617025,53,27.87234593,199.2480905,80.87234593,2006,
2_2_00002a12eb64652d6054,5103908,22.55840429,197.714067,77.15138573,-15.72503764,-53.85599726,3807.41337,54,28.711032,203.6529201,84.28361938,2006,
2_2_0000a018b45735917b0b,5108105,10.95631438,181.2303119,67.23031191,-16.1697037,-53.77065731,4202.709936,54,23.4791163,197.7335809,83.73358092,2006,
2_2_0000743392f358eccf24,5107008,16.71292433,187.8688828,70.71292433,-16.27073562,-54.5342253,6923.361049,53,25.5465168,197.5453229,79.5465168,2006,
2_2_000098e15ac276eba6e3,5107040,13.36022241,188.2427685,66.78358362,-15.54312041,-54.49829269,5500.578559,53,22.55115212,195.3355417,76.52046451,2006,
2_2_0000bdb8fec2bec935ec,5107792,18.65679421,189.716573,71.65679421,-15.08723379,-53.97277825,3613.549184,53,29.81008527,198.8681069,82.81008527,2006,
2_2_0000d9cc9ac264951505,5106455,,,,-14.76384028,-54.89355142,2464.97329,53,15.24313379,205.0431338,68.24313379,2006,
2_2_00000299a420bcda4d53,5106208,44.81873868,208.2687387,102.8187387,-14.99291068,-55.48869283,3274.985713,53,37.97259173,217.4225917,111.9725917,2006,
2_2_000048f95e9d96881972,5107701,34.73427736,201.7342774,87.73427736,-15.38593467,-56.83589976,7543.432493,54,-0.049956148,168.8852403,54.95004385,2006,
2_2_0000a943d8e067a6b312,5106224,12.31677035,182.2230069,67.32034747,-14.09684862,-56.62950137,9579.93819,55,19.56411499,192.4476127,74.56411499,2006,
2_2_0000f9c4c9a4c7914235,5105903,13.13261653,182.9946757,68.13261653,-14.67850033,-56.32417271,3918.843258,55,21.5181515,194.0007084,76.5181515,2006,
2_2_000003d8fa3e919cc214,5103007,-0.54889413,174.607998,53.45110587,-15.47125924,-55.91075455,6511.484888,54,15.01950492,193.3118675,72.26571337,2006,
2_2_00009f0e64f54ee33690,5102678,1.424977914,185.1563506,68.40355386,-15.71605448,-55.35389078,4799.235579,54,7.559734276,190.3679506,73.36150961,2006,
2_2_000092dbc2173f3f1483,5107800,13.74481112,189.8416103,66.74481112,-17.20049612,-55.98724675,12183.40404,53,25.26516271,196.2207393,79.26516271,2006,
2_2_0000b869feffefcd5395,5103601,12.15603737,186.1178506,70.09484248,-15.89571754,-54.95194191,2211.036023,54,17.5238402,185.3006332,72.01783106,2006,
2_2_0000eba7d3dfdfd50375,5107602,5.243807524,184.6356889,69.27199247,-16.95797537,-54.88905984,4172.692801,53,5.798325832,197.8206535,81.29706733,2006,
2_2_000008047e70a3f69008,5105200,30.06835246,199.5305734,84.06835246,-16.41674041,-55.19448704,2275.848781,54,29.56175986,206.9347734,83.56175986,2006,
2_2_0000816d7b8f4e1759dd,5104807,12.67284495,182.0631078,66.67284495,-16.09783848,-55.26186068,1682.809519,54,24.48222037,195.3814716,78.48222037,2006,
2_2_000048959ee3b55d9f95,5104609,11.23239317,180.1643114,64.23239317,-17.5800587,-55.33148012,8750.970009,53,29.13337255,203.5854486,83.21272314,2006,
2_2_00004813377b4c00da4d,5106372,17.11886869,185.029664,70.11886869,-17.04556111,-54.57464949,4122.319679,54,21.60639997,204.8152829,81.31723579,2006,
2_2_000013b83de316c86a40,5104203,20.3107154,189.8363569,74.3107154,-16.67276026,-54.09626689,5080.158715,54,29.9389963,201.8233208,83.9389963,2006,
2_2_0000282e266c3d805111,5100409,8.122916419,181.3816581,62.12291642,-17.14437579,-53.92337091,3760.25818,50,20.49796854,192.6217525,72.89368298,2006,
2_2_00006363eaf98e56d147,5100300,23.100509,187.100509,73.100509,-17.94162061,-53.81557307,5531.80258,50,24.85440209,197.7998809,78.85440209,2006,
2_2_00005aa29eda6c0c5b8e,5100607,14.48791273,180.3333169,67.48791273,-17.99777531,-53.48319642,1420.760297,53,32.7400693,204.2024637,86.84944602,2006,
2_2_0000ccf44785e9800c70,5102504,27.42481151,218.8748115,113.4248115,-17.36668599,-58.44859531,24660.53705,53,14.13389238,215.0735291,92.84425528,2006,
2_2_0000f1f2f3011db5feaa,5107107,16.5379845,220.7879845,92.5379845,-15.68910503,-58.54071147,1292.058659,75,26.36118198,200.3950972,102.361182,2006,
2_2_0000d6083dbf64a6181e,5105507,,240.1640001,111.9140001,-16.19449447,-60.37101859,13470.0364,53,,207.7698901,102.1402449,2006,
2_2_00005198152ed9cc0c18,5106752,60.24391228,218.6939123,113.2439123,-16.02819316,-59.91737537,8587.818825,53,17.94443457,170.3995331,70.94443457,2006,
2_2_0000785b8f5270ce2002,5106182,17.24413194,200.4941319,72.24413194,-14.62460141,-60.18238036,4751.907204,40,24.86139073,191.9516744,79.86139073,2006,
2_2_00000dee5d67756c5386,5103361,,,,-14.87612969,-59.56928247,2682.132058,53,43.12484724,209.7483448,97.12484724,2006,
2_2_00002237f8672488e11b,5102686,27.12609512,182.7480649,67.12609512,-14.27650147,-59.38512784,6826.707614,40,38.3705838,196.3305007,81.59067157,2006,
2_2_00001be8c299f34ef885,5107958,22.86992534,176.7893096,62.25070574,-14.73689083,-58.98762882,11367.3752,38,33.46559761,187.2310917,72.40582248,2006,
2_2_000087bfe419fe4d9583,5108352,,,,-15.37918625,-59.13809113,1939.944373,53,50.51345754,214.9443082,104.5134575,2006,
2_2_0000863b68e3034c36f8,5101704,,,,-14.9884191,-58.83266394,625.9854241,38,55.53126021,215.9812602,110.5312602,2006,
2_2_0000f433f0ffc8c197c6,5102637,25.52064782,178.6033882,64.63461996,-14.25404203,-58.27782862,9469.670153,39,39.80935533,196.162144,79.74706445,2006,
2_2_0000d20102a75060740a,5107750,,,,-15.18604847,-58.29367477,1758.406682,38,68.82116758,235.0711676,106.8211676,2006,
2_2_00004f3f005484984a0c,5101704,17.72288883,209.5228888,72.72288883,-15.42859359,-58.09828321,5455.744828,38,28.65032288,200.7064092,83.65032288,2006,
2_2_000059430e74fbb945ef,5106232,,,,-14.91206231,-57.70078668,1555.385821,38,40.90914938,204.4112468,95.90914938,2006,
2_2_000076b36ae96b568198,5107263,,,,-14.53476989,-57.66934564,1177.843716,38,55.26820662,221.945392,110.2682066,2006,
2_2_00006e98dd45959364af,5108857,35.04156585,189.3772761,74.04156585,-14.39553102,-57.65587091,1946.604291,39,57.36391201,204.89409,96.36391201,2006,
2_2_0000668d9233573f1564,5103502,15.23083654,181.7439822,67.90548106,-14.48757884,-57.55028498,8262.06806,38,35.40941914,199.2595965,84.19711426,2006,
2_2_0000564e8393dce4a58c,5106000,31.28107748,195.7823737,86.28107748,-14.55273619,-56.86535346,1353.741965,55,41.39451057,203.1012739,96.39451057,2006,
2_2_00005e6885c44ea9c547,5103452,47.240687,207.690687,102.240687,-14.88511285,-57.11239017,1312.413078,55,,,,2006,
2_2_0000341abda13a80eda4,5100508,38.31448774,190.2131219,93.31448774,-15.01986014,-56.87433662,1852.614004,55,30.58108792,202.5097929,85.58108792,2006,
2_2_000013cc5b2cdbe6f8be,5106851,,,,-15.74749552,-57.43578367,2052.222797,38,89.39989247,218.5998925,127.3998925,2006,
2_2_00009ac5de89516b5c91,5105234,5.502910957,171.2116711,43.50291096,-15.64418926,-57.99273915,1770.349784,38,2.833671403,177.6336714,40.8336714,2006,
2_2_000024ccb27646b24503,5105622,,,,-15.81486917,-58.2307927,1081.322401,38,33.15244091,210.6714496,109.1524409,2006,
2_2_0000cf3f2c3e9fefa763,5103437,,,,-15.74300394,-57.97028126,359.6984181,76,44.46882389,216.1197644,120.4688239,2006,
2_2_000051cedcd395e277f3,5105259,10.2170629,177.2398108,65.20537283,-13.35797686,-56.47907789,3677.019293,55,9.413073075,179.8176666,64.41307308,2006,
2_2_0000da5f1af3773087cb,5108006,10.71044749,180.7846998,68.16824513,-12.82347927,-56.88331977,4528.999824,51,14.79589124,187.2980587,72.28533514,2006,
2_2_0000aff78e883355f0d1,5107305,16.29340961,185.4355528,71.43555276,-13.83857554,-57.18874697,4553.800462,38,44.63378873,204.8959794,95.44589549,2006,
2_2_000011f6dc31e15bd13c,5108907,2.070929585,188.9333734,75.07092959,-13.53982166,-57.53459835,11600.69677,38,17.91918471,190.7140259,84.2371462,2006,
2_2_0000a86819e5126f8698,5107875,18.57080381,179.7425651,65.2797534,-13.93073428,-58.94944492,13674.40361,40,27.52842043,191.6400014,72.62574845,2006,
2_2_00000ec96abe580d125b,5101902,2.217310636,186.7287063,71.43952985,-13.11760799,-58.38570444,16019.59576,67,15.55579385,197.4891104,83.49942986,2006,
2_2_000032c4db2beeb1dd6f,5104542,7.685030945,161.8927565,60.64292175,-12.31593113,-57.0495081,2908.76645,51,25.07172302,190.071723,76.07172302,2006,
2_2_0000d997b6c9dc0ec941,5106802,13.66993927,179.6271017,65.39524196,-11.9790629,-57.28529733,6889.705692,51,18.73822702,190.1445771,69.73822702,2006,
2_2_0000937ef488606059a5,5107941,8.732447258,172.7013721,59.80656699,-11.55002289,-56.9731513,8480.919127,51,15.15964164,187.809887,66.19578764,2006,
2_2_0000dd9c18725a871edb,5104526,11.71315726,177.2456431,64.82827787,-12.35407626,-56.30390641,3479.762152,51,11.22565335,179.6165654,63.22565335,2006,
2_2_0000308f6fd94af9283d,5106216,69.45775229,238.4577523,124.4577523,-11.01337397,-56.44988629,5990.075542,51,-3.057112862,170.5552998,51.94288714,2006,
2_2_0000ea89f0438b066143,5100250,1.690646982,170.690647,56.69064698,-10.52603983,-56.85412674,9013.246249,34,,,,2006,
2_2_00002b5baa1e41c65b65,5102793,,,,-10.3216712,-56.10178547,2402.275399,55,76.48554799,245.485548,131.485548,2006,
2_2_00004423ec551d78f156,5106299,,,,-9.894971444,-57.02255864,4815.779807,34,97.73491979,222.9349198,131.7349198,2006,
2_2_00002a774448b37a4406,5103304,16.74093175,177.1909318,71.74093175,-13.97107714,-60.37990763,21671.89884,40,16.70353823,183.4048382,71.70353823,2006,
2_3_00005aff5522742dc03f,5106265,48.44948485,192.4494848,78.44948485,-10.07912608,-55.82330773,5815.080394,30,41.52194022,208.3219402,71.52194022,2007,
2_3_0000f5028d3da3fc2087,5105606,32.25115358,176.2511536,62.25115358,-10.29023017,-55.01277594,5260.6138,30,62.39921043,197.8492104,92.39921043,2007,
2_3_0000cb2a646329481516,5107743,,,,-10.32616278,-52.91276621,5675.223313,48,82.26886837,221.6058053,131.2688684,2007,
2_3_0000dc2d69eb619ae00f,5105580,56.297904,210.747904,105.297904,-11.24244437,-54.65998944,12330.14829,48,42.08031243,196.5303124,91.08031243,2007,
2_3_00004234272352c5d97d,5107354,-12.15572265,155.4464044,35.84427735,-11.02235713,-53.0295472,7489.749363,48,-11.99575515,172.8042448,36.00424485,2007,
2_3_0000137f8185e9645862,5107859,-4.552255237,157.9398348,43.93983484,-11.87126507,-53.11716975,16781.53295,48,-4.79747776,155.1791313,43.99027555,2007,
2_3_0000c9cd78e3dc7229b5,5106190,34.59947518,209.6077221,83.59947518,-11.21998649,-55.18101231,2368.957071,47,8.852078347,194.6520783,57.85207835,2007,
2_3_0000e355c6d9aabfc531,5108055,78.62337212,238.8733721,110.6233721,-10.69447205,-55.20796176,2573.023626,47,70.12026242,222.5702624,117.1202624,2007,
2_3_0000a7c339266c34043a,5108808,,,,-10.4564185,-55.49991423,1118.405318,32,92.41599765,229.8659977,124.4159977,2007,
2_3_0000f7f7ed2df2723c5c,5103205,22.15311733,208.9531173,72.15311733,-10.92354244,-55.63466152,3104.968237,32,36.22111116,190.2683779,85.22111116,2007,
2_3_0000c783ea68e049a389,5104559,29.13610225,191.7023385,79.13610225,-11.28736013,-56.12195833,4549.253985,49,38.49537568,197.3624801,88.49537568,2007,
2_3_00006a1dc3eec8d9b903,5103056,15.66117444,187.7435997,65.66117444,-11.67363571,-55.3921164,3866.018161,49,17.14074799,186.5989486,66.14074799,2007,
2_3_000091b0220c7f13a109,5107909,9.846662911,174.8316631,59.84666291,-12.08236916,-55.74245936,3957.450188,50,14.42530041,180.277607,64.42530041,2007,
2_3_00001c54c272496761e1,5107248,12.19502505,179.7503136,61.80291287,-12.1138102,-55.29330172,3870.366973,49,19.53319198,187.4209798,69.53319198,2007,
2_3_0000212db09c736a9e89,5108303,27.25544632,177.9452621,76.25544632,-11.81736615,-54.65998944,4600.237578,49,45.36664197,202.054472,94.36664197,2007,
2_3_0000ca93741c12e7e196,5103700,9.88484152,183.8288912,59.88484152,-12.56519429,-55.03956355,11507.3391,48,35.1609726,198.0316104,85.1609726,2007,
2_3_000019f0640d85df838c,5106240,11.54474602,176.5056344,61.54474602,-13.67462919,-55.26859013,12754.7676,50,27.38924984,192.6356667,77.38924984,2007,
2_3_00003435e1fc974d5667,5108501,12.30380131,179.2012422,62.30380131,-12.70669828,-55.54033842,2973.7934,50,19.30479835,185.7677323,69.30479835,2007,
2_3_0000c701db318caaec1e,5107925,11.52564996,177.2612393,61.52564996,-13.45005418,-55.98051291,9367.02827,50,14.74904847,181.2012913,64.74904847,2007,
2_3_0000ea6b0f20abd21433,5107768,14.73741673,175.7434556,59.544549,-14.18442693,-55.59872891,4749.942567,39,37.43901866,192.2153423,85.54733917,2007,
2_3_00001e852d0dd44144a7,5106307,21.54560217,195.0890407,71.54560217,-14.50779855,-54.71614404,24256.23226,49,32.39826262,203.5600202,82.39826262,2007,
2_3_0000ef331a3022791b58,5103858,23.17459846,190.8435844,73.17459846,-13.65214574,-53.94133721,16994.20033,49,34.83100352,201.2031987,84.83100352,2007,
2_3_0000e0b247e362c9b125,5102702,19.38961025,193.1328996,69.38961025,-13.66102908,-52.93294029,10923.81367,49,30.74110657,196.957554,80.68753556,2007,
2_3_0000cf70af7797718866,5107065,31.27382514,197.3635586,81.27382514,-12.94473539,-53.40908353,17853.17773,48,43.1970132,202.3392101,92.1970132,2007,
2_3_000015e17b8b0f516065,5102694,-17.83180516,166.9681948,30.16819484,-11.45354846,-52.11775719,3466.503525,48,-21.48990538,145.0877112,26.51009462,2007,
2_3_00001a98425a2f2a4044,5103353,,,,-10.68548889,-52.08854082,5825.039964,48,30.34736386,192.3473639,78.34736386,2007,
2_3_0000e4547b4bb9ad04d0,5107776,16.97837038,198.7435052,65.97837038,-10.69896362,-51.24639136,6492.959664,48,39.426871,207.2487408,88.426871,2007,
2_3_00000270ecad8c7396c6,5101852,32.30565056,195.1950886,81.30565056,-12.46415316,-52.07507275,4290.761587,49,42.45867046,205.9237109,91.45867046,2007,
2_3_0000599325b905cc7a0c,5107180,24.58763058,195.2847766,73.58763058,-13.33325403,-52.03465944,11398.41663,49,33.78043425,196.8248639,82.78043425,2007,
2_3_000071195e07d89b3646,5103106,48.72240928,238.9724093,110.7224093,-14.85146614,-51.58996854,16592.17844,49,61.51544654,228.9654465,123.5154465,2007,
2_3_0000914ff30a7448a9f0,5108600,22.76685007,185.7668501,71.76685007,-10.21836495,-52.12000448,7462.662941,48,11.2293772,197.0293772,60.2293772,2007,
2_3_0000284fcb045e32cc09,5213103,12.75114519,186.2193568,64.81224994,-18.19091309,-53.09910405,8918.677057,47,21.46043105,188.7639418,71.24729459,2007,
2_3_0000c8f885d15a62afca,5107198,24.77984405,198.8137625,74.77984405,-16.59640346,-52.90378306,627.6958356,49,30.26033137,199.5592725,80.26033137,2007,
2_3_0000d614b707521f8862,5108204,,,,-16.51106351,-53.13734503,2407.475885,49,36.91591109,208.5649434,85.91591109,2007,
2_3_0000a55469c19114aecb,5101803,8.228985704,184.9085434,57.2289857,-15.81711749,-53.09917683,9112.684625,49,59.19822127,208.8394357,109.1982213,2007,
2_3_00007f48dd4b4caa1456,5100201,29.28467882,195.7851516,79.28467882,-14.27425845,-52.98683761,7538.979584,50,25.60475823,200.3431001,75.60475823,2007,
2_3_0000dcf1e0a383eb6653,5106257,46.93005988,213.5754277,96.93005988,-14.92104546,-52.76229618,5564.129906,49,57.8152422,211.3960348,107.8152422,2007,
2_3_0000c2e06bcf0cbd8141,5102603,,,,-14.77731501,-53.37090701,5988.885858,49,30.42740645,205.7729021,79.42740645,2007,
2_3_00002b1c631d7df522ac,5106281,22.64443955,188.7324012,71.64443955,-15.31181261,-53.76841287,5052.617025,49,29.39811488,192.9107609,78.39811488,2007,
2_3_00002a12eb64652d6054,5103908,25.38111508,197.1469836,74.38111508,-15.72503764,-53.85599726,3807.41337,49,30.54739624,201.1060724,79.54739624,2007,
2_3_0000a018b45735917b0b,5108105,9.438151337,177.0988733,58.43815134,-16.1697037,-53.77065731,4202.709936,49,14.78377036,180.5854892,63.78377036,2007,
2_3_0000743392f358eccf24,5107008,16.33153484,191.7020807,69.68302322,-16.27073562,-54.5342253,6923.361049,49,26.46178804,196.1763562,78.55831248,2007,
2_3_000098e15ac276eba6e3,5107040,20.48299307,191.2523907,71.56188627,-15.54312041,-54.49829269,5500.578559,49,30.43772312,196.4356457,79.47848966,2007,
2_3_0000bdb8fec2bec935ec,5107792,16.49651594,185.1525848,65.49651594,-15.08723379,-53.97277825,3613.549184,49,17.72744974,184.6794018,66.72744974,2007,
2_3_0000d9cc9ac264951505,5106455,34.93944302,213.189443,84.93944302,-14.76384028,-54.89355142,2464.97329,38,45.86506969,209.9113793,95.86506969,2007,
2_3_00000299a420bcda4d53,5106208,,,,-14.99291068,-55.48869283,3274.985713,38,60.78240646,204.2324065,98.78240646,2007,
2_3_000048f95e9d96881972,5107701,-20.88136797,152.7711654,35.11863203,-15.38593467,-56.83589976,7543.432493,39,-24.05308189,145.9469181,31.94691811,2007,
2_3_0000a943d8e067a6b312,5106224,8.442136473,174.5057658,58.44213647,-14.09684862,-56.62950137,9579.93819,50,21.58468836,189.4508375,71.58468836,2007,
2_3_0000f9c4c9a4c7914235,5105903,32.92445184,194.7698716,85.51506485,-14.67850033,-56.32417271,3918.843258,39,36.81296197,204.9583174,88.6769341,2007,
2_3_000003d8fa3e919cc214,5103007,7.000524817,180.0932974,60.00052482,-15.47125924,-55.91075455,6511.484888,38,19.83672138,196.6514979,72.83672138,2007,
2_3_00009f0e64f54ee33690,5102678,19.41227843,184.1789206,67.3063189,-15.71605448,-55.35389078,4799.235579,38,28.57393986,190.3999272,77.36934056,2007,
2_3_000092dbc2173f3f1483,5107800,14.84651361,188.6842729,71.75376009,-17.20049612,-55.98724675,12183.40404,25,26.20768179,198.6704039,82.42024413,2007,
2_3_0000b869feffefcd5395,5103601,13.65739019,181.556343,66.65739019,-15.89571754,-54.95194191,2211.036023,53,22.90186542,189.9018654,75.90186542,2007,
2_3_0000eba7d3dfdfd50375,5107602,18.42588019,192.7791224,77.4415112,-16.95797537,-54.88905984,4172.692801,55,22.73963734,198.7677076,82.11731304,2007,
2_3_000008047e70a3f69008,5105200,27.31370286,194.3290027,80.31370286,-16.41674041,-55.19448704,2275.848781,53,31.79906813,202.4278188,86.2252041,2007,
